,alias,categories,coordinates_latitude,coordinates_longitude,display_phone,distance,id,image_url,is_closed,location_address1,location_address2,location_address3,location_city,location_country,location_display_address,location_state,location_zip_code,name,phone,price,rating,review_count,transactions,url
939,caramagnola-bike-y-beer-santiago,"[{'alias': 'pizza', 'title': 'Pizza'}]",-33.4311519,-70.5700266,+56 2269234,5348.2225317028515,gSP8XuVJwnujR313k7gdKA,https://s3-media2.fl.yelpcdn.com/bphoto/-TjFxY-MVTxz_H9lT8Iq1w/o.jpg,False,Av. Francisco Bilbao 4471,,,Santiago,CL,"['Av. Francisco Bilbao 4471', 'RM Santiago', 'Chile']",RM,,Caramagnola Bike & Beer,+562269234,$$,4.0,8,[],https://www.yelp.com/biz/caramagnola-bike-y-beer-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
940,soler-santiago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'burgers', 'title': 'Burgers'}]",-33.4053795880285,-70.5695894182586,+56 2 2845 9911,6734.533597931447,z7K-cO48n1IYYbwTq7D6FQ,https://s3-media3.fl.yelpcdn.com/bphoto/stbDqNuej_gurwS8m9hvaQ/o.jpg,False,Los Militares 5934,,,Santiago,CL,"['Los Militares 5934', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Soler,+56228459911,$$,4.0,3,[],https://www.yelp.com/biz/soler-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
941,la-nonna-santiago-2,"[{'alias': 'bakeries', 'title': 'Bakeries'}, {'alias': 'chilean', 'title': 'Chilean'}, {'alias': 'empanadas', 'title': 'Empanadas'}]",-33.4504019,-70.5557092,+56 22270144,6525.911037448586,fDBIADMO8h26S6IhgEgGeg,https://s3-media1.fl.yelpcdn.com/bphoto/eqfQ80AlSDpb6NyVnyChHA/o.jpg,False,Palmas de Mallorca 156,,,Santiago,CL,"['Palmas de Mallorca 156', 'RM 7850542 Santiago', 'Chile']",RM,7850542,La Nonna,+5622270144,$$,5.0,5,[],https://www.yelp.com/biz/la-nonna-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
942,la-fuente-reina-santiago-2,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4416813,-70.5431258509262,+56 2 2275 3838,7657.218673002326,FZmm3TvTVBVZNJFuCms81Q,https://s3-media3.fl.yelpcdn.com/bphoto/UsUgzTV7BGfvHUOhtwoPMg/o.jpg,False,Echeñique 8540,,,Santiago,CL,"['Echeñique 8540', 'RM 7850000 Santiago', 'Chile']",RM,7850000,La Fuente Reina,+56222753838,$$,4.5,10,[],https://www.yelp.com/biz/la-fuente-reina-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
943,hare-krishna-santiago,"[{'alias': 'vegan', 'title': 'Vegan'}, {'alias': 'vegetarian', 'title': 'Vegetarian'}]",-33.451237,-70.663022,,3566.2250140736223,6ueiaI64CLY88ttJnBHDRw,https://s3-media3.fl.yelpcdn.com/bphoto/aiFp1inWC21i4WnH8pMINA/o.jpg,False,Grajales 1994,Santiago Centro,,Santiago,CL,"['Grajales 1994', 'Santiago Centro', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Hare krishna,,,3.5,3,[],https://www.yelp.com/biz/hare-krishna-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
944,ají-amarillo-santiago-2,"[{'alias': 'peruvian', 'title': 'Peruvian'}]",-33.4436454,-70.6146081,+56 2 2251 8846,1021.157158159418,430VgIxDofEVWR00v0vgkA,https://s3-media3.fl.yelpcdn.com/bphoto/kaYmq_ZB_WQmwgpnmSWlUw/o.jpg,False,Manuel Montt 1719,,,Santiago,CL,"['Manuel Montt 1719', 'RM Santiago', 'Chile']",RM,,Ají Amarillo,+56222518846,$$,3.0,5,[],https://www.yelp.com/biz/aj%C3%AD-amarillo-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
945,greta-y-charlie-santiago,"[{'alias': 'chilean', 'title': 'Chilean'}]",-33.4399876254188,-70.6543919870858,,2705.321726592664,EL2yhvv_-wJ29bt3HtT45w,https://s3-media2.fl.yelpcdn.com/bphoto/i5HsXc1pyV68aot26tYaZQ/o.jpg,False,Huerfanos 1369,,,Santiago,CL,"['Huerfanos 1369', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Greta & Charlie,,,4.0,1,[],https://www.yelp.com/biz/greta-y-charlie-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
946,parrilladas-y-shoperia-rincón-sureño-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4511331555413,-70.6979291282559,+56 27798764,6758.071511637154,dWvAOQtOAbimiXWvyyMk5Q,,False,Blanco Garcés 98,,,Santiago,CL,"['Blanco Garcés 98', 'RM Santiago', 'Chile']",RM,,Parrilladas y Shoperia Rincón Sureño,+5627798764,$,5.0,1,[],https://www.yelp.com/biz/parrilladas-y-shoperia-rinc%C3%B3n-sure%C3%B1o-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
947,brunapoli-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.3561799109374,-70.5400372334728,+56 2323468,12577.559627601253,K6AYCpMLU-R86cwRbIhHcQ,https://s3-media1.fl.yelpcdn.com/bphoto/ljvCGolNow4KA1RFKS2X8Q/o.jpg,False,Av. José Alcalde Delano 10,,,Santiago,CL,"['Av. José Alcalde Delano 10', 'RM 7690000 Santiago', 'Chile']",RM,7690000,Brunapoli,+562323468,$$$,4.0,6,[],https://www.yelp.com/biz/brunapoli-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
948,pasta-e-basta-santiago-2,"[{'alias': 'italian', 'title': 'Italian'}]",-33.413649113453,-70.6032444441528,+56 2 2394 2470,3950.3733461657707,EQ7ZuZRDLfnjhtqKvrWEQA,https://s3-media3.fl.yelpcdn.com/bphoto/sDbLMJ7AH1b7eJLE0nyq0Q/o.jpg,False,Intercontinental de Santiago,Av. Isidora Goyenechea 2885,,Santiago,CL,"['Intercontinental de Santiago', 'Av. Isidora Goyenechea 2885', 'RM Santiago', 'Chile']",RM,,Pasta e Basta,+56223942470,$$,4.0,7,[],https://www.yelp.com/biz/pasta-e-basta-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
949,kazoku-sushi-santiago,"[{'alias': 'japanese', 'title': 'Japanese'}]",-33.42983201,-70.57738153,+56 28818714,4739.88952889382,2fIg1AzutFOVPgvkfqZfyw,https://s3-media3.fl.yelpcdn.com/bphoto/qiorQMFtlQ8-fU1_BfYsWw/o.jpg,False,Latadia 4255,,,Santiago,CL,"['Latadia 4255', 'RM Santiago', 'Chile']",RM,,Kazoku Sushi,+5628818714,$$,4.5,2,[],https://www.yelp.com/biz/kazoku-sushi-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
950,opa-opa-restaurant-santiago,"[{'alias': 'greek', 'title': 'Greek'}]",-33.4440205,-70.6662568,+56 2 2671 4066,3771.364280312168,1nPzEaO9tbVYqzfMBMnLRg,https://s3-media3.fl.yelpcdn.com/bphoto/8fXcgcYLFgLG1x_bfU6n9g/o.jpg,False,Maturana 84,,,Santiago,CL,"['Maturana 84', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Opa Opa Restaurant,+56226714066,$$$,4.0,6,[],https://www.yelp.com/biz/opa-opa-restaurant-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
951,rettangolo-santiago,"[{'alias': 'salad', 'title': 'Salad'}, {'alias': 'pizza', 'title': 'Pizza'}]",-33.3942986,-70.6209641,+56 2 2953 9533,5529.6937774160115,M79VHqJMbje4yyLZWiWsrw,,False,Del Parque 4023,,,Santiago,CL,"['Del Parque 4023', 'RM 8581144 Santiago', 'Chile']",RM,8581144,Rettangolo,+56229539533,$$,5.0,1,[],https://www.yelp.com/biz/rettangolo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
952,guris-los-leones-santiago-2,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'brazilian', 'title': 'Brazilian'}]",-33.4475832656863,-70.5989851760575,+56 22232944,2504.474486724387,UVnn9rQfDHDyx4-qliCT1g,https://s3-media3.fl.yelpcdn.com/bphoto/pELnhdaIJfeSF5qmbYajVQ/o.jpg,False,Los Leones 3093,,,Santiago,CL,"['Los Leones 3093', 'RM 9250000 Santiago', 'Chile']",RM,9250000,Guris Los Leones,+5622232944,$$$,3.0,5,[],https://www.yelp.com/biz/guris-los-leones-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
953,il-maestrale-santiago,"[{'alias': 'icecream', 'title': 'Ice Cream & Frozen Yogurt'}, {'alias': 'cafes', 'title': 'Cafes'}]",-33.4316345985353,-70.6351000409088,+56 2 2249 8361,1621.2554853345277,diAApOVxjjw2TfkRwQR4BA,https://s3-media2.fl.yelpcdn.com/bphoto/b00AINhr0bjWAJBsvoVVjA/o.jpg,False,Constitución 50,Local 33/34,,Santiago,CL,"['Constitución 50', 'Local 33/34', 'RM 8320000 Santiago', 'Chile']",RM,8320000,il Maestrale,+56222498361,,4.0,8,[],https://www.yelp.com/biz/il-maestrale-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
954,bokaloka-santiago,"[{'alias': 'brazilian', 'title': 'Brazilian'}]",-33.4527457,-70.598409,+56 2 2205 3962,2709.5492963159295,i_PW9TPb7Hl0pDdRmhz_2A,https://s3-media1.fl.yelpcdn.com/bphoto/moSrw_A4_m5VfTnUHu8EqQ/o.jpg,False,Chile España 240,,,Santiago,CL,"['Chile España 240', 'RM Santiago', 'Chile']",RM,,Bokaloka,+56222053962,,3.5,3,[],https://www.yelp.com/biz/bokaloka-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
955,di-simoncelli-santiago,"[{'alias': 'italian', 'title': 'Italian'}]",-33.4326732,-70.6421115,+56 2 2732 9151,1973.9298763346487,voHDs6lgQ27zUH0lQXSlaA,https://s3-media4.fl.yelpcdn.com/bphoto/w7gH9oHfOjcu-jyPY7v_Dw/o.jpg,False,"Dardignac 197, Santiago Centro",,,Santiago,CL,"['Dardignac 197, Santiago Centro', 'RM Santiago', 'Chile']",RM,,Di Simoncelli,+56227329151,,5.0,2,[],https://www.yelp.com/biz/di-simoncelli-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
956,d-o-restoran-lo-barnechea,"[{'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",-33.3576810381624,-70.5065608397126,+56 2 2216 6793,14628.593337328346,YPyBvQf9Qblh4toZb3t3Hw,https://s3-media1.fl.yelpcdn.com/bphoto/hc9zYjhijN4fkm864UOF1w/o.jpg,False,Lo Barnechea 1223,,,Lo Barnechea,CL,"['Lo Barnechea 1223', 'RM 7690000 Lo Barnechea', 'Chile']",RM,7690000,D.O. Restoran,+56222166793,,5.0,1,[],https://www.yelp.com/biz/d-o-restoran-lo-barnechea?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
957,fuy-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.3976068143952,-70.59677998,+56 22088908,5799.172827266176,fmRWKI8h6pNdvUSnOAjpCw,https://s3-media1.fl.yelpcdn.com/bphoto/mAWN3Dwh1hAJB4iQVC3kTA/o.jpg,False,Nueva Costanera 3969,,,Santiago,CL,"['Nueva Costanera 3969', 'RM 7630000 Santiago', 'Chile']",RM,7630000,Fuy,+5622088908,,5.0,1,[],https://www.yelp.com/biz/fuy-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
958,cuper-y-co-provincia-de-santiago-2,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4111214,-70.6026535,,4219.558877062637,QYYkfgJ2t7O2r8M1a15jrg,https://s3-media2.fl.yelpcdn.com/bphoto/Ings5IglvrZLBaKSG4GlMQ/o.jpg,False,Cobres de Vitacura,,,Provincia de Santiago,CL,"['Cobres de Vitacura', 'RM 7550000 Provincia de Santiago', 'Chile']",RM,7550000,Cuper & Co,,,4.5,2,[],https://www.yelp.com/biz/cuper-y-co-provincia-de-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
959,mourgues-santiago,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",-33.5103435345906,-70.6571429446793,+56 25247679,7948.350480090361,7cuGx0leVrFlgQwu2XoVfw,https://s3-media3.fl.yelpcdn.com/bphoto/CnMG0JLWKVuvThUYrD_Mzg/o.jpg,False,Gran Avenida José Miguel Carrera 6035,,,Santiago,CL,"['Gran Avenida José Miguel Carrera 6035', 'RM 8900000 Santiago', 'Chile']",RM,8900000,Mourgues,+5625247679,$$,4.0,1,[],https://www.yelp.com/biz/mourgues-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
960,restaurant-laurita-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4744314828441,-70.6438424201294,,3795.21914513645,6E43Y_7xBngQ9-rK15weTQ,https://s3-media3.fl.yelpcdn.com/bphoto/QZ3w7oaaIvhXaVe4OH14uA/o.jpg,False,"San Francisco 2217, Local 444, Cocinerías Mercado,",Barrio Matadero Franklin,,Santiago,CL,"['San Francisco 2217, Local 444, Cocinerías Mercado,', 'Barrio Matadero Franklin', 'RM 8361283 Santiago', 'Chile']",RM,8361283,Restaurant Laurita,,,4.5,2,[],https://www.yelp.com/biz/restaurant-laurita-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
961,fuente-de-soda-puerta-del-sol-santiago,"[{'alias': 'food', 'title': 'Food'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",-33.43716712,-70.64904136,+56 26398328,2298.561669591126,djj4v4zePBFVX-SmIyJLMw,https://s3-media3.fl.yelpcdn.com/bphoto/rBpGW-I-HmnDRGNgj5AwYA/o.jpg,False,Monjitas 828,,,Santiago,CL,"['Monjitas 828', 'RM 8320000 Santiago', 'Chile']",RM,8320000,Fuente de Soda Puerta del Sol,+5626398328,,4.0,1,[],https://www.yelp.com/biz/fuente-de-soda-puerta-del-sol-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
962,parrilladas-argentina-provincia-de-santiago,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]",-33.4554406568986,-70.6965165585279,+56 2 2764 1021,6702.996363066621,52rPBID2qv7eiXK8PA8NBA,https://s3-media1.fl.yelpcdn.com/bphoto/E8hAf3KYRNQNwhN3MqWpJQ/o.jpg,False,Av. Libertador Bernardo O´Higgins 4470,,,Provincia de Santiago,CL,"['Av. Libertador Bernardo O´Higgins 4470', 'RM 8150000 Provincia de Santiago', 'Chile']",RM,8150000,Parrilladas Argentina,+56227641021,$$$,4.0,1,[],https://www.yelp.com/biz/parrilladas-argentina-provincia-de-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
963,hocha-santiago,"[{'alias': 'taiwanese', 'title': 'Taiwanese'}]",-33.4292336,-70.643837,+56 2 2738 0640,2347.6957051537424,Jw15WHv7q7XaGEsLmBPEEQ,https://s3-media1.fl.yelpcdn.com/bphoto/y9gSMFpq_DQFjMLUT1di4g/o.jpg,False,Sagrado Corazón 394,,,Santiago,CL,"['Sagrado Corazón 394', 'RM 8420000 Santiago', 'Chile']",RM,8420000,Hocha,+56227380640,$,3.5,4,[],https://www.yelp.com/biz/hocha-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
964,zabo-santiago,"[{'alias': 'japanese', 'title': 'Japanese'}]",-33.43744905,-70.6409069,+56 2 2737 4523,1589.1347220872387,9wQaSC7zF9MMPbbYEsXm_A,,False,Dardignac 0191,,,Santiago,CL,"['Dardignac 0191', 'RM 7520390 Santiago', 'Chile']",RM,7520390,Zabo,+56227374523,$$$,4.0,4,[],https://www.yelp.com/biz/zabo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
965,mabrouk-santiago,"[{'alias': 'arabian', 'title': 'Arabian'}]",-33.4121254,-70.5776936,+56 2 2207 6096,5668.861270845079,G7goDrA2a9fNLPrfDMBKNw,https://s3-media4.fl.yelpcdn.com/bphoto/4h9ifmFm-yvshUHNh_LYyw/o.jpg,False,La Macarena 39,,,Santiago,CL,"['La Macarena 39', 'RM Santiago', 'Chile']",RM,,Mabrouk,+56222076096,,4.0,1,[],https://www.yelp.com/biz/mabrouk-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
966,mirá-vos-santiago,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.4265823,-70.619226,+56 2 2204 1195,2012.2578932145443,_qqJuagdIwlzzqKJwTZCEw,https://s3-media2.fl.yelpcdn.com/bphoto/8_0KEHXnpJo-Us7FFOIx6w/o.jpg,False,Cirujano Guzmán 179,,,Santiago,CL,"['Cirujano Guzmán 179', 'RM 7770249 Santiago', 'Chile']",RM,7770249,Mirá Vos!,+56222041195,$$,3.5,6,[],https://www.yelp.com/biz/mir%C3%A1-vos-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
967,da-cesare-y-paolo-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'italian', 'title': 'Italian'}]",-33.4544196,-70.5794606,+56 2 2226 5237,4439.272238044779,MrbhrckMp_JymCcyibpPhw,https://s3-media3.fl.yelpcdn.com/bphoto/q8vbaXzEmnOcxH0k8ZJYMg/o.jpg,False,Irarrázaval 4852,,,Santiago,CL,"['Irarrázaval 4852', 'RM Santiago', 'Chile']",RM,,Da Cesare & Paolo,+56222265237,$$,4.0,5,[],https://www.yelp.com/biz/da-cesare-y-paolo-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
968,the-pizza-factory-santiago-2,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'desserts', 'title': 'Desserts'}]",-33.4344923843903,-70.6352537194743,+56 26569942,1374.6214221811324,HKt6Ccvj5BL22YnDmX_cgg,https://s3-media2.fl.yelpcdn.com/bphoto/bdq_qqhCdnZORdPANC-tww/o.jpg,False,Bellavista 64,,,Santiago,CL,"['Bellavista 64', 'RM 7500000 Santiago', 'Chile']",RM,7500000,The Pizza Factory,+5626569942,$$,3.5,7,[],https://www.yelp.com/biz/the-pizza-factory-santiago-2?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
969,tortilla-factory-santiago,"[{'alias': 'mexican', 'title': 'Mexican'}]",-33.3911924525158,-70.5442407764079,+56 22207327,9557.865835844616,ruy7YsuHFgW59oIthT6rHA,https://s3-media2.fl.yelpcdn.com/bphoto/BP7nNGSLkKE6Wex0iFhqOA/o.jpg,False,Gilberto Fuenzalida 153,,,Santiago,CL,"['Gilberto Fuenzalida 153', 'RM Santiago', 'Chile']",RM,,Tortilla Factory,+5622207327,$$,3.5,5,[],https://www.yelp.com/biz/tortilla-factory-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
970,the-roof-providencia,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.424017558452,-70.5941185355186,,3662.7931299683632,sKCjBN1BafrqHQgaJ4QRww,https://s3-media2.fl.yelpcdn.com/bphoto/ym2jcEXbcSA3E8YidPy65g/o.jpg,False,Tobalaba 947,Providencia,,Providencia,CL,"['Tobalaba 947', 'Providencia', 'RM Providencia', 'Chile']",RM,,The Roof,,$$,3.0,7,[],https://www.yelp.com/biz/the-roof-providencia?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
971,restaurante-dos-54-santiago,"[{'alias': 'brasseries', 'title': 'Brasseries'}, {'alias': 'cafes', 'title': 'Cafes'}, {'alias': 'burgers', 'title': 'Burgers'}]",-33.4163701048336,-70.6037369370461,+56 23356654,3670.8739538104232,wKeH9y-iJIFVtzTup_cbQQ,https://s3-media4.fl.yelpcdn.com/bphoto/h8D2pg8BfAZeRuInTI05jw/o.jpg,False,Encomenderos 254,,,Santiago,CL,"['Encomenderos 254', 'RM 7550000 Santiago', 'Chile']",RM,7550000,Restaurante Dos 54,+5623356654,$$,4.0,2,[],https://www.yelp.com/biz/restaurante-dos-54-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
972,sésamo-express-santiago,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}]",-33.448496,-70.636843,+56 22226841,1161.8694253244712,v9VWua0CA6auNxlf8ulyNQ,https://s3-media1.fl.yelpcdn.com/bphoto/FYxPalKhYrLNlNOmKmRUag/o.jpg,False,Santa Isabel 341,,,Santiago,CL,"['Santa Isabel 341', 'RM Santiago', 'Chile']",RM,,Sésamo Express,+5622226841,$,3.5,2,[],https://www.yelp.com/biz/s%C3%A9samo-express-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
973,hotel-sommelier-boutique-santiago-3,"[{'alias': 'hotels', 'title': 'Hotels'}, {'alias': 'restaurants', 'title': 'Restaurants'}]",-33.4376041,-70.6436521,+56 2 3244 1790,1817.6840675925869,3uNLrh8bHBfPtvbz7xE_ng,https://s3-media1.fl.yelpcdn.com/bphoto/dqFY_HbI7yu2tWYj65tGrQ/o.jpg,False,Merced 433,,,Santiago,CL,"['Merced 433', 'RM Santiago', 'Chile']",RM,,Hotel Sommelier Boutique,+56232441790,$$,4.5,3,[],https://www.yelp.com/biz/hotel-sommelier-boutique-santiago-3?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
974,parrilladas-el-chancho-mio-santiago,"[{'alias': 'restaurants', 'title': 'Restaurants'}]",-33.44181183,-70.70875774,+56 27732514,7718.24244342224,_GZ0uRv1is5GhE4nwd54ow,,False,Avenida San Pablo 5299,,,Santiago,CL,"['Avenida San Pablo 5299', 'RM Santiago', 'Chile']",RM,,Parrilladas El Chancho Mio,+5627732514,,4.0,1,[],https://www.yelp.com/biz/parrilladas-el-chancho-mio-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
975,ostras-calbuco-santiago,"[{'alias': 'seafood', 'title': 'Seafood'}]",-33.4691199,-70.641997,+56 2 2204 7224,3192.115052052706,NXrtuKZUMfpSnJIRwQc_Fg,https://s3-media1.fl.yelpcdn.com/bphoto/KINolDeBsaAm9JhDAduAbg/o.jpg,False,Av. Francisco Bilbao 950,,,Santiago,CL,"['Av. Francisco Bilbao 950', 'RM 7500000 Santiago', 'Chile']",RM,7500000,Ostras Calbuco,+56222047224,$$,4.5,3,[],https://www.yelp.com/biz/ostras-calbuco-santiago?adjust_creative=GWOCZh9-BmZxtdsAjr7Gug&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=GWOCZh9-BmZxtdsAjr7Gug
